question_id,stage,sub_category,answer
Q0130,통증강도,pain_score,약 먹으면 2점 정도로 줄어요.
Q0130,통증강도,pain_score,가만히 있으면 1점 정도예요.
Q0130,통증강도,pain_score,계단 내려갈 때는 6점 정도입니다.
Q0131,통증강도,severity,참을 만해요.
Q0131,통증강도,severity,많이 아파요.
Q0131,통증강도,severity,너무 아파요.
Q0131,통증강도,severity,움직이기 힘들어요.
Q0131,통증강도,severity,잠을 못 잘 정도로 아파요.
Q0131,통증강도,severity,일상생활이 어렵습니다.
Q0131,통증강도,severity,조금 불편한 정도입니다.
Q0131,통증강도,severity,걸을 때마다 심합니다.
Q0131,통증강도,severity,가끔 심해집니다.
Q0131,통증강도,severity,계속 신경 쓰일 정도입니다.
Q0132,통증강도,severity,참을 만해요.
Q0132,통증강도,severity,많이 아파요.
Q0132,통증강도,severity,너무 아파요.
Q0132,통증강도,severity,움직이기 힘들어요.
Q0132,통증강도,severity,잠을 못 잘 정도로 아파요.
Q0132,통증강도,severity,일상생활이 어렵습니다.
Q0132,통증강도,severity,조금 불편한 정도입니다.
Q0132,통증강도,severity,걸을 때마다 심합니다.
Q0132,통증강도,severity,가끔 심해집니다.
Q0132,통증강도,severity,계속 신경 쓰일 정도입니다.
Q0133,통증강도,function,걷기 힘듭니다.
Q0133,통증강도,function,계단 내려갈 때 힘들어요.
Q0133,통증강도,function,양말 신기가 어렵습니다.
Q0133,통증강도,function,운전하면 허리가 아파요.
Q0133,통증강도,function,집안일을 못 하겠습니다.
Q0133,통증강도,function,오래 앉아 있기가 어렵습니다.
Q0133,통증강도,function,서서 일하기 힘들어요.
Q0133,통증강도,function,일상생활은 가능합니다.
Q0133,통증강도,function,걷는 거리는 줄었습니다.
Q0133,통증강도,function,통증 때문에 일을 쉬었습니다.
Q0134,통증강도,function,걷기 힘듭니다.
Q0134,통증강도,function,계단 내려갈 때 힘들어요.
Q0134,통증강도,function,양말 신기가 어렵습니다.
Q0134,통증강도,function,운전하면 허리가 아파요.
Q0134,통증강도,function,집안일을 못 하겠습니다.
Q0134,통증강도,function,오래 앉아 있기가 어렵습니다.
Q0134,통증강도,function,서서 일하기 힘들어요.
Q0134,통증강도,function,일상생활은 가능합니다.
Q0134,통증강도,function,걷는 거리는 줄었습니다.
Q0134,통증강도,function,통증 때문에 일을 쉬었습니다.
Q0135,통증 발생시점,onset,어제부터 심해졌어요.
Q0135,통증 발생시점,onset,3일 전부터 아팠습니다.
Q0135,통증 발생시점,onset,일주일 전부터 시작됐어요.
Q0135,통증 발생시점,onset,한 달 전부터 조금씩 아팠습니다.
Q0135,통증 발생시점,onset,2개월 정도 됐어요.
Q0135,통증 발생시점,onset,1년 넘게 반복됐습니다.
Q0135,통증 발생시점,onset,교통사고 이후부터 아팠어요.
Q0135,통증 발생시점,onset,무거운 물건 들고 나서 생겼어요.
Q0135,통증 발생시점,onset,운동하고 나서 갑자기 아팠습니다.
Q0135,통증 발생시점,onset,대상포진 앓고 나서 계속 아파요.
Q0135,통증 발생시점,onset,원래 조금 있었는데 최근에 심해졌어요.
Q0135,통증 발생시점,onset,특별한 이유 없이 갑자기 시작됐습니다.
Q0136,통증 발생시점,onset,어제부터 심해졌어요.
Q0136,통증 발생시점,onset,3일 전부터 아팠습니다.
Q0136,통증 발생시점,onset,일주일 전부터 시작됐어요.
Q0136,통증 발생시점,onset,한 달 전부터 조금씩 아팠습니다.
Q0136,통증 발생시점,onset,2개월 정도 됐어요.
Q0136,통증 발생시점,onset,1년 넘게 반복됐습니다.
Q0136,통증 발생시점,onset,교통사고 이후부터 아팠어요.
Q0136,통증 발생시점,onset,무거운 물건 들고 나서 생겼어요.
Q0136,통증 발생시점,onset,운동하고 나서 갑자기 아팠습니다.
Q0136,통증 발생시점,onset,대상포진 앓고 나서 계속 아파요.
Q0136,통증 발생시점,onset,원래 조금 있었는데 최근에 심해졌어요.
Q0136,통증 발생시점,onset,특별한 이유 없이 갑자기 시작됐습니다.
Q0137,통증 발생시점,onset,어제부터 심해졌어요.
Q0137,통증 발생시점,onset,3일 전부터 아팠습니다.
Q0137,통증 발생시점,onset,일주일 전부터 시작됐어요.
Q0137,통증 발생시점,onset,한 달 전부터 조금씩 아팠습니다.
Q0137,통증 발생시점,onset,2개월 정도 됐어요.
Q0137,통증 발생시점,onset,1년 넘게 반복됐습니다.
Q0137,통증 발생시점,onset,교통사고 이후부터 아팠어요.
Q0137,통증 발생시점,onset,무거운 물건 들고 나서 생겼어요.
Q0137,통증 발생시점,onset,운동하고 나서 갑자기 아팠습니다.
Q0137,통증 발생시점,onset,대상포진 앓고 나서 계속 아파요.
Q0137,통증 발생시점,onset,원래 조금 있었는데 최근에 심해졌어요.
Q0137,통증 발생시점,onset,특별한 이유 없이 갑자기 시작됐습니다.
Q0138,통증 발생시점,onset,어제부터 심해졌어요.
Q0138,통증 발생시점,onset,3일 전부터 아팠습니다.
Q0138,통증 발생시점,onset,일주일 전부터 시작됐어요.
Q0138,통증 발생시점,onset,한 달 전부터 조금씩 아팠습니다.
Q0138,통증 발생시점,onset,2개월 정도 됐어요.
Q0138,통증 발생시점,onset,1년 넘게 반복됐습니다.
Q0138,통증 발생시점,onset,교통사고 이후부터 아팠어요.
Q0138,통증 발생시점,onset,무거운 물건 들고 나서 생겼어요.
Q0138,통증 발생시점,onset,운동하고 나서 갑자기 아팠습니다.
Q0138,통증 발생시점,onset,대상포진 앓고 나서 계속 아파요.
Q0138,통증 발생시점,onset,원래 조금 있었는데 최근에 심해졌어요.
Q0138,통증 발생시점,onset,특별한 이유 없이 갑자기 시작됐습니다.
Q0139,통증 발생시점,onset,어제부터 심해졌어요.
Q0139,통증 발생시점,onset,3일 전부터 아팠습니다.
Q0139,통증 발생시점,onset,일주일 전부터 시작됐어요.
Q0139,통증 발생시점,onset,한 달 전부터 조금씩 아팠습니다.
Q0139,통증 발생시점,onset,2개월 정도 됐어요.
Q0139,통증 발생시점,onset,1년 넘게 반복됐습니다.
Q0139,통증 발생시점,onset,교통사고 이후부터 아팠어요.
Q0139,통증 발생시점,onset,무거운 물건 들고 나서 생겼어요.
Q0139,통증 발생시점,onset,운동하고 나서 갑자기 아팠습니다.
Q0139,통증 발생시점,onset,대상포진 앓고 나서 계속 아파요.
Q0139,통증 발생시점,onset,원래 조금 있었는데 최근에 심해졌어요.
Q0139,통증 발생시점,onset,특별한 이유 없이 갑자기 시작됐습니다.
Q0140,통증 발생시점,onset,어제부터 심해졌어요.
Q0140,통증 발생시점,onset,3일 전부터 아팠습니다.
Q0140,통증 발생시점,onset,일주일 전부터 시작됐어요.
Q0140,통증 발생시점,onset,한 달 전부터 조금씩 아팠습니다.
Q0140,통증 발생시점,onset,2개월 정도 됐어요.
Q0140,통증 발생시점,onset,1년 넘게 반복됐습니다.
Q0140,통증 발생시점,onset,교통사고 이후부터 아팠어요.
Q0140,통증 발생시점,onset,무거운 물건 들고 나서 생겼어요.
Q0140,통증 발생시점,onset,운동하고 나서 갑자기 아팠습니다.
Q0140,통증 발생시점,onset,대상포진 앓고 나서 계속 아파요.
Q0140,통증 발생시점,onset,원래 조금 있었는데 최근에 심해졌어요.
Q0140,통증 발생시점,onset,특별한 이유 없이 갑자기 시작됐습니다.
Q0141,통증 발생시점,pattern,계속 아파요.
Q0141,통증 발생시점,pattern,하루 종일 아픕니다.
Q0141,통증 발생시점,pattern,왔다 갔다 해요.
Q0141,통증 발생시점,pattern,아팠다 안 아팠다 합니다.
Q0141,통증 발생시점,pattern,가끔씩 심해져요.
Q0141,통증 발생시점,pattern,밤마다 반복됩니다.
Q0141,통증 발생시점,pattern,일정하게 계속 아픕니다.
Q0141,통증 발생시점,pattern,움직일 때만 아파요.
Q0141,통증 발생시점,pattern,한 번 아프면 오래 갑니다.
Q0141,통증 발생시점,pattern,최근에는 점점 심해져요.
Q0142,통증 발생시점,pattern,계속 아파요.
Q0142,통증 발생시점,pattern,하루 종일 아픕니다.
Q0142,통증 발생시점,pattern,왔다 갔다 해요.
Q0142,통증 발생시점,pattern,아팠다 안 아팠다 합니다.
Q0142,통증 발생시점,pattern,가끔씩 심해져요.
Q0142,통증 발생시점,pattern,밤마다 반복됩니다.
Q0142,통증 발생시점,pattern,일정하게 계속 아픕니다.
Q0142,통증 발생시점,pattern,움직일 때만 아파요.
Q0142,통증 발생시점,pattern,한 번 아프면 오래 갑니다.
Q0142,통증 발생시점,pattern,최근에는 점점 심해져요.
Q0143,통증 양상,quality,쿡쿡 쑤십니다.
Q0143,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0143,통증 양상,quality,찌릿찌릿 저려요.
Q0143,통증 양상,quality,뻐근하고 무거워요.
Q0143,통증 양상,quality,화끈거리고 타는 듯해요.
Q0143,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0143,통증 양상,quality,날카롭게 찌릅니다.
Q0143,통증 양상,quality,저린 느낌이 계속 있어요.
Q0143,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0143,통증 양상,quality,욱신욱신 아파요.
Q0143,통증 양상,quality,시큰시큰합니다.
Q0143,통증 양상,quality,당기는 통증입니다.
Q0143,통증 양상,quality,따갑고 쓰라립니다.
Q0143,통증 양상,quality,시리고 차가운 느낌입니다.
Q0143,통증 양상,quality,쥐어짜는 느낌이에요.
Q0144,통증 양상,quality,쿡쿡 쑤십니다.
Q0144,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0144,통증 양상,quality,찌릿찌릿 저려요.
Q0144,통증 양상,quality,뻐근하고 무거워요.
Q0144,통증 양상,quality,화끈거리고 타는 듯해요.
Q0144,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0144,통증 양상,quality,날카롭게 찌릅니다.
Q0144,통증 양상,quality,저린 느낌이 계속 있어요.
Q0144,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0144,통증 양상,quality,욱신욱신 아파요.
Q0144,통증 양상,quality,시큰시큰합니다.
Q0144,통증 양상,quality,당기는 통증입니다.
Q0144,통증 양상,quality,따갑고 쓰라립니다.
Q0144,통증 양상,quality,시리고 차가운 느낌입니다.
Q0144,통증 양상,quality,쥐어짜는 느낌이에요.
Q0145,통증 양상,quality,쿡쿡 쑤십니다.
Q0145,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0145,통증 양상,quality,찌릿찌릿 저려요.
Q0145,통증 양상,quality,뻐근하고 무거워요.
Q0145,통증 양상,quality,화끈거리고 타는 듯해요.
Q0145,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0145,통증 양상,quality,날카롭게 찌릅니다.
Q0145,통증 양상,quality,저린 느낌이 계속 있어요.
Q0145,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0145,통증 양상,quality,욱신욱신 아파요.
Q0145,통증 양상,quality,시큰시큰합니다.
Q0145,통증 양상,quality,당기는 통증입니다.
Q0145,통증 양상,quality,따갑고 쓰라립니다.
Q0145,통증 양상,quality,시리고 차가운 느낌입니다.
Q0145,통증 양상,quality,쥐어짜는 느낌이에요.
Q0146,통증 양상,quality,쿡쿡 쑤십니다.
Q0146,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0146,통증 양상,quality,찌릿찌릿 저려요.
Q0146,통증 양상,quality,뻐근하고 무거워요.
Q0146,통증 양상,quality,화끈거리고 타는 듯해요.
Q0146,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0146,통증 양상,quality,날카롭게 찌릅니다.
Q0146,통증 양상,quality,저린 느낌이 계속 있어요.
Q0146,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0146,통증 양상,quality,욱신욱신 아파요.
Q0146,통증 양상,quality,시큰시큰합니다.
Q0146,통증 양상,quality,당기는 통증입니다.
Q0146,통증 양상,quality,따갑고 쓰라립니다.
Q0146,통증 양상,quality,시리고 차가운 느낌입니다.
Q0146,통증 양상,quality,쥐어짜는 느낌이에요.
Q0147,통증 양상,quality,쿡쿡 쑤십니다.
Q0147,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0147,통증 양상,quality,찌릿찌릿 저려요.
Q0147,통증 양상,quality,뻐근하고 무거워요.
Q0147,통증 양상,quality,화끈거리고 타는 듯해요.
Q0147,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0147,통증 양상,quality,날카롭게 찌릅니다.
Q0147,통증 양상,quality,저린 느낌이 계속 있어요.
Q0147,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0147,통증 양상,quality,욱신욱신 아파요.
Q0147,통증 양상,quality,시큰시큰합니다.
Q0147,통증 양상,quality,당기는 통증입니다.
Q0147,통증 양상,quality,따갑고 쓰라립니다.
Q0147,통증 양상,quality,시리고 차가운 느낌입니다.
Q0147,통증 양상,quality,쥐어짜는 느낌이에요.
Q0148,통증 양상,quality,쿡쿡 쑤십니다.
Q0148,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0148,통증 양상,quality,찌릿찌릿 저려요.
Q0148,통증 양상,quality,뻐근하고 무거워요.
Q0148,통증 양상,quality,화끈거리고 타는 듯해요.
Q0148,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0148,통증 양상,quality,날카롭게 찌릅니다.
Q0148,통증 양상,quality,저린 느낌이 계속 있어요.
Q0148,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0148,통증 양상,quality,욱신욱신 아파요.
Q0148,통증 양상,quality,시큰시큰합니다.
Q0148,통증 양상,quality,당기는 통증입니다.
Q0148,통증 양상,quality,따갑고 쓰라립니다.
Q0148,통증 양상,quality,시리고 차가운 느낌입니다.
Q0148,통증 양상,quality,쥐어짜는 느낌이에요.
Q0149,통증 양상,quality,쿡쿡 쑤십니다.
Q0149,통증 양상,quality,콕콕 찌르는 느낌이에요.
Q0149,통증 양상,quality,찌릿찌릿 저려요.
Q0149,통증 양상,quality,뻐근하고 무거워요.
Q0149,통증 양상,quality,화끈거리고 타는 듯해요.
Q0149,통증 양상,quality,묵직하게 눌리는 느낌입니다.
Q0149,통증 양상,quality,날카롭게 찌릅니다.
Q0149,통증 양상,quality,저린 느낌이 계속 있어요.
Q0149,통증 양상,quality,전기 오는 것처럼 찌릿해요.
Q0149,통증 양상,quality,욱신욱신 아파요.
Q0149,통증 양상,quality,시큰시큰합니다.
Q0149,통증 양상,quality,당기는 통증입니다.
Q0149,통증 양상,quality,따갑고 쓰라립니다.
Q0149,통증 양상,quality,시리고 차가운 느낌입니다.
Q0149,통증 양상,quality,쥐어짜는 느낌이에요.
Q0150,통증 양상,skin_lesion,물집이 생겼었습니다.
